Species	Query Contig	Hit Accession	AlnLen	PercentIDMatch	QStart	QEnd	HStart	HEnd	Evalue	Hit Taxon
Mortierella_gamsii_AD045	AD045_metscf_1671	NG_017168	1793	92.025	3562	5338	1783	1351	0.0	Polychytrium aggregatum
Mortierella_gamsii_AD045	AD045_metscf_1671	NG_070694	1641	94.028	3654	5285	1646	1342	0.0	N/A
Dimargaris_verticellata_RSA_567	RSA_567_metscf_412	NG_070282	1759	83.343	2947	4684	1719	845	0.0	Basidiobolus heterosporus
Dimargaris_verticellata_RSA_567	RSA_567_metscf_412	NG_070283	963	87.227	3049	4000	1619	583	0.0	Basidiobolus magnus
Dimargaris_verticellata_RSA_567	RSA_567_metscf_412	NG_070283	565	84.248	4134	4695	558	291	3.27e-152	Basidiobolus magnus
Dimargaris_verticellata_RSA_567	RSA_567_metscf_412	NG_061113	1032	85.562	2983	4000	1664	571	0.0	Thoreauomyces humboldtii
Dimargaris_verticellata_RSA_567	RSA_567_metscf_412	NG_061113	550	84.000	4134	4678	538	277	1.98e-144	Thoreauomyces humboldtii
Dimargaris_verticellata_RSA_567	RSA_567_metscf_412	NG_070685	1050	85.238	2967	4000	1760	569	0.0	Scutellospora calospora
Dimargaris_verticellata_RSA_567	RSA_567_metscf_412	NG_070685	628	84.873	4134	4756	618	335	1.14e-176	Scutellospora calospora
Dimargaris_verticellata_RSA_567	RSA_567_metscf_412	NG_062598	1042	85.221	2970	4000	1741	569	0.0	Taphrina ulmi
Dimargaris_verticellata_RSA_567	RSA_567_metscf_412	NG_062598	616	85.390	4135	4746	602	337	8.79e-178	Taphrina ulmi
Dimargaris_verticellata_RSA_567	RSA_567_metscf_430	NG_017174	717	77.685	3812	4510	1072	218	1.13e-111	Rozella allomycis
Dimargaris_verticellata_RSA_567	RSA_567_metscf_430	NG_017174	341	80.645	2988	3326	282	136	4.33e-66	Rozella allomycis
Dimargaris_verticellata_RSA_567	RSA_567_metscf_430	NG_070282	711	76.934	3812	4501	1028	200	1.15e-101	Basidiobolus heterosporus
Dimargaris_verticellata_RSA_567	RSA_567_metscf_430	NG_070282	342	81.579	2988	3326	226	146	1.20e-71	Basidiobolus heterosporus
Dimargaris_verticellata_RSA_567	RSA_567_metscf_430	NG_070283	582	78.351	3812	4378	1030	188	5.37e-95	Basidiobolus magnus
Dimargaris_verticellata_RSA_567	RSA_567_metscf_430	NG_070283	342	81.579	2988	3326	228	146	1.20e-71	Basidiobolus magnus
Dimargaris_verticellata_RSA_567	RSA_567_metscf_430	NG_070865	235	89.787	3812	4043	1103	160	1.97e-79	Myconymphaea yatsukahoi
Dimargaris_verticellata_RSA_567	RSA_567_metscf_430	NG_070865	339	79.351	2988	3325	290	124	2.03e-59	Myconymphaea yatsukahoi
Dimargaris_verticellata_RSA_567	RSA_567_metscf_430	NG_070868	234	89.316	3812	4043	1109	157	9.17e-78	Ramicandelaber brevisporus
Dimargaris_verticellata_RSA_567	RSA_567_metscf_430	NG_070868	339	81.121	2988	3326	291	143	5.56e-70	Ramicandelaber brevisporus
Dimargaris_verticellata_RSA_567	RSA_567_metscf_846	NG_063384	159	96.855	1	158	1586	143	2.13e-70	Benjaminiella poitrasii
Dimargaris_verticellata_RSA_567	RSA_567_metscf_846	NG_062386	170	87.647	1	167	1612	104	1.02e-48	Backusella variabilis
Dimargaris_verticellata_RSA_567	RSA_567_metscf_846	NG_065589	170	87.647	1	166	1588	103	3.66e-48	Mucor brunneogriseus
Dimargaris_verticellata_RSA_567	RSA_567_metscf_846	NG_065587	169	86.982	1	166	1587	100	1.70e-46	Mucor lanceolatus
Dimargaris_verticellata_RSA_567	RSA_567_metscf_846	NG_065588	165	87.273	1	161	1587	98	2.20e-45	Mucor circinelloides
Dimargaris_verticellata_RSA_567	RSA_567_metscf_1649	NG_063384	1457	96.980	1185	2640	1	1315	0.0	Benjaminiella poitrasii
Dimargaris_verticellata_RSA_567	RSA_567_metscf_1649	NG_063098	1385	97.112	1257	2640	1	1257	0.0	Benjaminiella youngii
Dimargaris_verticellata_RSA_567	RSA_567_metscf_1649	NG_063235	1489	92.881	1166	2640	1	1153	0.0	Poitrasia circinans
Dimargaris_verticellata_RSA_567	RSA_567_metscf_1649	NG_065498	1469	92.308	1184	2640	1	1116	0.0	Mucor racemosus
Dimargaris_verticellata_RSA_567	RSA_567_metscf_1649	NG_065587	1452	92.287	1199	2640	1	1104	0.0	Mucor lanceolatus
Absidia_glauca_NRRL_A-25980	NRRL_A-25980_plascf_1_covcut_70	NG_061008	1768	96.267	5306	7070	1	1565	0.0	Chlamydoabsidia padenii
Absidia_glauca_NRRL_A-25980	NRRL_A-25980_plascf_1_covcut_70	NG_065707	1720	95.058	5334	7048	1	1460	0.0	N/A
Absidia_glauca_NRRL_A-25980	NRRL_A-25980_plascf_1_covcut_70	NG_062386	1794	88.685	5306	7079	1	1167	0.0	Backusella variabilis
Absidia_glauca_NRRL_A-25980	NRRL_A-25980_plascf_1_covcut_70	NG_061009	1774	88.670	5309	7070	1	1153	0.0	Backusella circina
Absidia_glauca_NRRL_A-25980	NRRL_A-25980_plascf_1_covcut_70	NG_065557	1157	98.358	5306	6462	1	1099	0.0	Absidia californica
Absidia_glauca_NRRL_A-25980	NRRL_A-25980_metscf_2119	NG_061008	1768	96.324	1063	2827	1	1568	0.0	Chlamydoabsidia padenii
Absidia_glauca_NRRL_A-25980	NRRL_A-25980_metscf_2119	NG_065707	1719	94.997	1091	2805	1	1457	0.0	N/A
Absidia_glauca_NRRL_A-25980	NRRL_A-25980_metscf_2119	NG_063235	1815	88.926	1045	2841	1	1189	0.0	Poitrasia circinans
Absidia_glauca_NRRL_A-25980	NRRL_A-25980_metscf_2119	NG_062386	1794	88.685	1063	2836	1	1167	0.0	Backusella variabilis
Absidia_glauca_NRRL_A-25980	NRRL_A-25980_metscf_2119	NG_061009	1774	88.670	1066	2827	1	1153	0.0	Backusella circina
Absidia_glauca_NRRL_A-25980	NRRL_A-25980_metscf_6711	NG_065707	215	90.698	6	220	1317	155	2.42e-78	N/A
Absidia_glauca_NRRL_A-25980	NRRL_A-25980_metscf_6711	NG_061008	215	90.233	6	220	1342	151	4.05e-76	Chlamydoabsidia padenii
Absidia_glauca_NRRL_A-25980	NRRL_A-25980_metscf_6711	NG_061275	195	91.282	26	220	1267	144	3.15e-72	Chytriomycetaceae sp. KS93
Absidia_glauca_NRRL_A-25980	NRRL_A-25980_metscf_6711	NG_063344	195	90.769	26	220	1331	141	1.47e-70	Arthroascus schoenii
Absidia_glauca_NRRL_A-25980	NRRL_A-25980_metscf_6711	NG_063342	195	90.769	26	220	1331	141	1.47e-70	Arthroascus fermentans
Absidia_glauca_NRRL_A-25980	NRRL_A-25980_metscf_6897	NG_065707	204	95.098	3	206	1282	174	6.21e-89	N/A
Absidia_glauca_NRRL_A-25980	NRRL_A-25980_metscf_6897	NG_061008	204	95.098	3	206	1307	173	2.23e-88	Chlamydoabsidia padenii
Absidia_glauca_NRRL_A-25980	NRRL_A-25980_metscf_6897	NG_065587	204	94.608	3	206	1294	171	2.89e-87	Mucor lanceolatus
Absidia_glauca_NRRL_A-25980	NRRL_A-25980_metscf_6897	NG_063098	204	94.608	3	206	1225	171	2.89e-87	Benjaminiella youngii
Absidia_glauca_NRRL_A-25980	NRRL_A-25980_metscf_6897	NG_065592	204	94.608	3	206	1282	171	2.89e-87	Mucor circinelloides f. janssenii
Umbelopsis_ovata_NRRL_13127T	NRRL_13127T_plascf_1_covcut_54	NG_070687	1793	90.742	4637	6416	1770	1277	0.0	Endogone lactiflua
Umbelopsis_ovata_NRRL_13127T	NRRL_13127T_plascf_1_covcut_54	NG_070693	1668	91.487	4755	6416	1652	1231	0.0	N/A
Umbelopsis_ovata_NRRL_13127T	NRRL_13127T_plascf_1_covcut_54	NG_061011	1812	87.859	4637	6433	1776	1126	0.0	Lobulomyces angularis
Umbelopsis_ovata_NRRL_13127T	NRRL_13127T_plascf_1_covcut_54	NG_070105	1117	100.000	5301	6417	1117	1117	0.0	Umbelopsis ovata
Umbelopsis_ovata_NRRL_13127T	NRRL_13127T_plascf_1_covcut_54	NG_070107	1117	98.568	5301	6417	1116	1068	0.0	Umbelopsis dimorpha
Umbelopsis_ovata_NRRL_13127T	NRRL_13127T_metscf_361	NG_070687	1793	90.742	6750	8529	1770	1277	0.0	Endogone lactiflua
Umbelopsis_ovata_NRRL_13127T	NRRL_13127T_metscf_361	NG_070693	1668	91.487	6868	8529	1652	1231	0.0	N/A
Umbelopsis_ovata_NRRL_13127T	NRRL_13127T_metscf_361	NG_061011	1812	87.859	6750	8546	1776	1126	0.0	Lobulomyces angularis
Umbelopsis_ovata_NRRL_13127T	NRRL_13127T_metscf_361	NG_070105	1117	100.000	7414	8530	1117	1117	0.0	Umbelopsis ovata
Umbelopsis_ovata_NRRL_13127T	NRRL_13127T_metscf_361	NG_070107	1117	98.568	7414	8530	1116	1068	0.0	Umbelopsis dimorpha
Rhizopus_arrhizus_XY01909	XY01909_plascf_3_covcut_0	NG_062621	1757	99.943	4751	6507	1757	1754	0.0	Rhizopus oryzae
Rhizopus_arrhizus_XY01909	XY01909_plascf_3_covcut_0	NG_062622	1757	97.951	4751	6507	1757	1649	0.0	Rhizopus caespitosus
Rhizopus_arrhizus_XY01909	XY01909_plascf_3_covcut_0	NG_062620	1763	97.901	4751	6507	1757	1646	0.0	Rhizopus sexualis var. sexualis
Rhizopus_arrhizus_XY01909	XY01909_plascf_3_covcut_0	NG_062623	1764	97.789	4751	6507	1761	1642	0.0	Rhizopus americanus
Rhizopus_arrhizus_XY01909	XY01909_plascf_3_covcut_0	NG_064824	1757	97.780	4751	6507	1757	1640	0.0	Rhizopus schipperae
Rhizopus_arrhizus_XY01909	XY01909_metscf_1136	NG_062621	1757	99.943	1573	3329	1	1754	0.0	Rhizopus oryzae
Rhizopus_arrhizus_XY01909	XY01909_metscf_1136	NG_062622	1757	97.951	1573	3329	1	1649	0.0	Rhizopus caespitosus
Rhizopus_arrhizus_XY01909	XY01909_metscf_1136	NG_062620	1763	97.901	1573	3329	1	1646	0.0	Rhizopus sexualis var. sexualis
Rhizopus_arrhizus_XY01909	XY01909_metscf_1136	NG_062623	1764	97.789	1573	3329	1	1642	0.0	Rhizopus americanus
Rhizopus_arrhizus_XY01909	XY01909_metscf_1136	NG_064824	1757	97.780	1573	3329	1	1640	0.0	Rhizopus schipperae
Rhizopus_arrhizus_XY01909	XY01909_metscf_2223	NG_062621	156	97.436	525	680	302	144	2.42e-71	Rhizopus oryzae
Rhizopus_arrhizus_XY01909	XY01909_metscf_2223	NG_063011	156	96.795	525	680	244	141	1.13e-69	Rhizopus sexualis
Rhizopus_arrhizus_XY01909	XY01909_metscf_2223	NG_062620	156	96.795	525	680	302	141	1.13e-69	Rhizopus sexualis var. sexualis
Rhizopus_arrhizus_XY01909	XY01909_metscf_2223	NG_065076	156	96.154	525	680	267	138	5.24e-68	Rhizopus sp. HBL-2016
Rhizopus_arrhizus_XY01909	XY01909_metscf_2223	NG_062624	156	96.154	525	680	302	138	5.24e-68	Rhizopus homothallicus
Mortierella_epicladia_AD058	AD058_metscf_259	NG_070287	246	88.618	8173	8418	1410	162	5.73e-80	Mortierella sp. WA18944
Mortierella_epicladia_AD058	AD058_metscf_1609	NG_070287	1715	97.551	1518	3232	1	1588	0.0	Mortierella sp. WA18944
Mortierella_epicladia_AD058	AD058_metscf_1609	NG_070795	1653	94.495	1511	3155	1	1374	0.0	N/A
Mortierella_epicladia_AD058	AD058_metscf_1609	NG_070282	1727	92.588	1550	3262	1	1333	0.0	Basidiobolus heterosporus
Mortierella_epicladia_AD058	AD058_metscf_1609	NG_017168	1792	91.239	1494	3272	1	1310	0.0	Polychytrium aggregatum
Mortierella_epicladia_AD058	AD058_metscf_1609	NG_064968	1673	92.648	1567	3226	1	1292	0.0	Geranomyces tanneri
Thamnostylum_piriforme_RSA_251	RSA_251_metscf_197	NG_070309	109	90.826	26831	26939	8	77	1.52e-32	Saprochaete psychrophila
Thamnostylum_piriforme_RSA_251	RSA_251_metscf_197	NG_063440	109	90.826	26831	26939	7	77	1.52e-32	Candida fructus
Thamnostylum_piriforme_RSA_251	RSA_251_metscf_197	NG_063439	109	90.826	26831	26939	7	77	1.52e-32	Candida entomophila
Thamnostylum_piriforme_RSA_251	RSA_251_metscf_197	NG_017172	112	90.179	26831	26942	8	77	1.52e-32	Hyaloraphidium curvatum
Thamnostylum_piriforme_RSA_251	RSA_251_metscf_197	NG_070802	112	90.179	26832	26942	1	76	5.47e-32	Candida mengyuniae
Thamnostylum_piriforme_RSA_251	RSA_251_metscf_662	NG_070849	1754	94.926	4272	6019	1	1477	0.0	Zychaea mexicana
Thamnostylum_piriforme_RSA_251	RSA_251_metscf_662	NG_061143	1150	99.217	4272	5414	1	1119	0.0	Thamnostylum piriforme
Thamnostylum_piriforme_RSA_251	RSA_251_metscf_662	NG_070860	1146	96.597	4272	5414	1	1024	0.0	Fennellomyces linderi
Thamnostylum_piriforme_RSA_251	RSA_251_metscf_662	NG_063234	1730	86.474	4254	5961	1	1007	0.0	Lichtheimia blakesleeana
Thamnostylum_piriforme_RSA_251	RSA_251_metscf_662	NG_062858	1147	94.856	4272	5414	1	966	0.0	Circinella chinensis
Thamnostylum_piriforme_RSA_251	RSA_251_metscf_742	NG_061143	179	94.413	6343	6521	239	149	1.76e-73	Thamnostylum piriforme
Thamnostylum_piriforme_RSA_251	RSA_251_metscf_742	NG_070860	173	92.486	6349	6521	240	134	3.83e-65	Fennellomyces linderi
Thamnostylum_piriforme_RSA_251	RSA_251_metscf_742	NG_062858	179	90.503	6343	6521	239	128	8.30e-62	Circinella chinensis
Thamnostylum_piriforme_RSA_251	RSA_251_metscf_742	NG_070849	179	89.944	6343	6521	238	125	3.86e-60	Zychaea mexicana
Thamnostylum_piriforme_RSA_251	RSA_251_metscf_742	NG_065660	166	86.747	6356	6521	240	99	1.10e-45	Mucor stercorarius
Rhizopus_microsporus_NRRL_13129	NRRL_13129_plascf_2_covcut_0	NG_062618	1757	99.943	2450	4206	1	1754	0.0	Rhizopus microsporus var. chinensis;Rhizopus azygosporus
Rhizopus_microsporus_NRRL_13129	NRRL_13129_plascf_2_covcut_0	NG_064824	1757	99.715	2450	4206	1	1742	0.0	Rhizopus schipperae
Rhizopus_microsporus_NRRL_13129	NRRL_13129_plascf_2_covcut_0	NG_062622	1757	99.431	2450	4206	1	1727	0.0	Rhizopus caespitosus
Rhizopus_microsporus_NRRL_13129	NRRL_13129_plascf_2_covcut_0	NG_062624	1757	99.203	2450	4206	1	1714	0.0	Rhizopus homothallicus
Rhizopus_microsporus_NRRL_13129	NRRL_13129_plascf_2_covcut_0	NG_062621	1757	97.553	2450	4206	1	1628	0.0	Rhizopus oryzae
Rhizopus_microsporus_NRRL_13129	NRRL_13129_metscf_472	NG_062618	1757	99.943	4628	6384	1757	1754	0.0	Rhizopus microsporus var. chinensis;Rhizopus azygosporus
Rhizopus_microsporus_NRRL_13129	NRRL_13129_metscf_472	NG_064824	1757	99.715	4628	6384	1757	1742	0.0	Rhizopus schipperae
Rhizopus_microsporus_NRRL_13129	NRRL_13129_metscf_472	NG_062622	1757	99.431	4628	6384	1757	1727	0.0	Rhizopus caespitosus
Rhizopus_microsporus_NRRL_13129	NRRL_13129_metscf_472	NG_062624	1757	99.203	4628	6384	1756	1714	0.0	Rhizopus homothallicus
Rhizopus_microsporus_NRRL_13129	NRRL_13129_metscf_472	NG_062621	1757	97.553	4628	6384	1757	1628	0.0	Rhizopus oryzae
Rhizopus_microsporus_NRRL_13129	NRRL_13129_metscf_2504	NG_062624	210	92.381	1	210	705	162	2.95e-82	Rhizopus homothallicus
Rhizopus_microsporus_NRRL_13129	NRRL_13129_metscf_2504	NG_062622	210	92.381	1	210	706	162	2.95e-82	Rhizopus caespitosus
Rhizopus_microsporus_NRRL_13129	NRRL_13129_metscf_2504	NG_064824	210	92.381	1	210	706	162	2.95e-82	Rhizopus schipperae
Rhizopus_microsporus_NRRL_13129	NRRL_13129_metscf_2504	NG_062618	210	92.381	1	210	706	162	2.95e-82	Rhizopus microsporus var. chinensis;Rhizopus azygosporus
Rhizopus_microsporus_NRRL_13129	NRRL_13129_metscf_2504	NG_062621	210	90.952	1	210	706	153	2.97e-77	Rhizopus oryzae
Mucor_hiemalis_f._hiemalis_NRRL_1743	NRRL_1743_plascf_2_covcut_0	NG_065587	1752	97.945	3149	4899	1	1643	0.0	Mucor lanceolatus
Mucor_hiemalis_f._hiemalis_NRRL_1743	NRRL_1743_plascf_2_covcut_0	NG_065581	1723	98.027	3135	4855	1	1620	0.0	Mucor genevensis
Mucor_hiemalis_f._hiemalis_NRRL_1743	NRRL_1743_plascf_2_covcut_0	NG_065498	1761	97.104	3134	4891	1	1606	0.0	Mucor racemosus
Mucor_hiemalis_f._hiemalis_NRRL_1743	NRRL_1743_plascf_2_covcut_0	NG_065589	1754	97.092	3149	4899	1	1599	0.0	Mucor brunneogriseus
Mucor_hiemalis_f._hiemalis_NRRL_1743	NRRL_1743_plascf_2_covcut_0	NG_065588	1748	97.197	3149	4894	1	1599	0.0	Mucor circinelloides
Mucor_hiemalis_f._hiemalis_NRRL_1743	NRRL_1743_metscf_5	NG_065587	120	94.167	287339	287458	1280	99	4.72e-44	Mucor lanceolatus
Mucor_hiemalis_f._hiemalis_NRRL_1743	NRRL_1743_metscf_5	NG_065587	106	97.170	287469	287574	1002	97	6.11e-43	Mucor lanceolatus
Mucor_hiemalis_f._hiemalis_NRRL_1743	NRRL_1743_metscf_5	NG_063098	120	94.167	287339	287458	1211	99	4.72e-44	Benjaminiella youngii
Mucor_hiemalis_f._hiemalis_NRRL_1743	NRRL_1743_metscf_5	NG_063098	106	97.170	287469	287574	933	97	6.11e-43	Benjaminiella youngii
Mucor_hiemalis_f._hiemalis_NRRL_1743	NRRL_1743_metscf_5	NG_065592	120	94.167	287339	287458	1268	99	4.72e-44	Mucor circinelloides f. janssenii
Mucor_hiemalis_f._hiemalis_NRRL_1743	NRRL_1743_metscf_5	NG_065592	106	96.226	287469	287574	990	94	2.84e-41	Mucor circinelloides f. janssenii
Mucor_hiemalis_f._hiemalis_NRRL_1743	NRRL_1743_metscf_5	NG_065591	120	94.167	287339	287458	1270	99	4.72e-44	Mucor circinelloides f. griseocyanus
Mucor_hiemalis_f._hiemalis_NRRL_1743	NRRL_1743_metscf_5	NG_065591	107	95.327	287469	287574	992	91	1.32e-39	Mucor circinelloides f. griseocyanus
Mucor_hiemalis_f._hiemalis_NRRL_1743	NRRL_1743_metscf_5	NG_065590	120	94.167	287339	287458	1264	99	4.72e-44	Mucor circinelloides f. lusitanicus
Mucor_hiemalis_f._hiemalis_NRRL_1743	NRRL_1743_metscf_5	NG_065590	106	96.226	287469	287574	987	94	2.84e-41	Mucor circinelloides f. lusitanicus
Mucor_hiemalis_f._hiemalis_NRRL_1743	NRRL_1743_metscf_38	NG_065587	156	93.590	102589	102744	1663	126	2.86e-59	Mucor lanceolatus
Mucor_hiemalis_f._hiemalis_NRRL_1743	NRRL_1743_metscf_38	NG_065592	156	93.590	102589	102744	1651	126	2.86e-59	Mucor circinelloides f. janssenii
Mucor_hiemalis_f._hiemalis_NRRL_1743	NRRL_1743_metscf_38	NG_065591	159	93.082	102589	102747	1653	126	2.86e-59	Mucor circinelloides f. griseocyanus
Mucor_hiemalis_f._hiemalis_NRRL_1743	NRRL_1743_metscf_38	NG_065590	159	93.082	102589	102747	1647	126	2.86e-59	Mucor circinelloides f. lusitanicus
Mucor_hiemalis_f._hiemalis_NRRL_1743	NRRL_1743_metscf_38	NG_065589	159	93.082	102589	102747	1664	126	2.86e-59	Mucor brunneogriseus
Mucor_hiemalis_f._hiemalis_NRRL_1743	NRRL_1743_metscf_43	NG_062623	88	95.455	10532	10619	199	75	5.93e-31	Rhizopus americanus
Mucor_hiemalis_f._hiemalis_NRRL_1743	NRRL_1743_metscf_90	NG_065587	119	97.479	41657	41775	213	110	1.46e-50	Mucor lanceolatus
Mucor_hiemalis_f._hiemalis_NRRL_1743	NRRL_1743_metscf_90	NG_062623	119	97.479	41657	41775	226	110	1.46e-50	Rhizopus americanus
Mucor_hiemalis_f._hiemalis_NRRL_1743	NRRL_1743_metscf_90	NG_062759	118	97.458	41658	41775	230	109	5.24e-50	Pilaira moreaui var. caucasica
Mucor_hiemalis_f._hiemalis_NRRL_1743	NRRL_1743_metscf_90	NG_065076	119	96.639	41657	41775	190	107	6.78e-49	Rhizopus sp. HBL-2016
Mucor_hiemalis_f._hiemalis_NRRL_1743	NRRL_1743_metscf_90	NG_063011	119	96.639	41657	41775	167	107	6.78e-49	Rhizopus sexualis
Mucor_hiemalis_f._hiemalis_NRRL_1743	NRRL_1743_metscf_187	NG_062759	127	92.126	307	432	660	96	4.83e-43	Pilaira moreaui var. caucasica
Mucor_hiemalis_f._hiemalis_NRRL_1743	NRRL_1743_metscf_187	NG_065587	122	92.623	311	432	650	95	1.74e-42	Mucor lanceolatus
Mucor_hiemalis_f._hiemalis_NRRL_1743	NRRL_1743_metscf_187	NG_065587	88	95.455	226	313	513	76	6.34e-32	Mucor lanceolatus
Mucor_hiemalis_f._hiemalis_NRRL_1743	NRRL_1743_metscf_187	NG_065581	122	91.803	311	432	664	93	2.25e-41	Mucor genevensis
Mucor_hiemalis_f._hiemalis_NRRL_1743	NRRL_1743_metscf_187	NG_065581	88	95.455	226	313	527	76	6.34e-32	Mucor genevensis
Mucor_hiemalis_f._hiemalis_NRRL_1743	NRRL_1743_metscf_187	NG_065660	122	91.803	311	432	648	92	8.08e-41	Mucor stercorarius
Mucor_hiemalis_f._hiemalis_NRRL_1743	NRRL_1743_metscf_187	NG_065660	88	95.455	226	313	511	76	6.34e-32	Mucor stercorarius
Mucor_hiemalis_f._hiemalis_NRRL_1743	NRRL_1743_metscf_187	NG_065599	122	91.803	311	432	664	92	8.08e-41	Mucor durus
Mucor_hiemalis_f._hiemalis_NRRL_1743	NRRL_1743_metscf_282	NG_065587	87	96.552	16231	16317	1179	78	2.27e-33	Mucor lanceolatus
Mucor_hiemalis_f._hiemalis_NRRL_1743	NRRL_1743_metscf_282	NG_063098	87	96.552	16231	16317	1110	78	2.27e-33	Benjaminiella youngii
Mucor_hiemalis_f._hiemalis_NRRL_1743	NRRL_1743_metscf_282	NG_065592	87	96.552	16231	16317	1167	78	2.27e-33	Mucor circinelloides f. janssenii
Mucor_hiemalis_f._hiemalis_NRRL_1743	NRRL_1743_metscf_282	NG_065591	87	96.552	16231	16317	1169	78	2.27e-33	Mucor circinelloides f. griseocyanus
Mucor_hiemalis_f._hiemalis_NRRL_1743	NRRL_1743_metscf_282	NG_065590	87	96.552	16231	16317	1163	78	2.27e-33	Mucor circinelloides f. lusitanicus
Mucor_hiemalis_f._hiemalis_NRRL_1743	NRRL_1743_metscf_338	NG_065076	106	92.453	15729	15834	236	81	2.73e-35	Rhizopus sp. HBL-2016
Mucor_hiemalis_f._hiemalis_NRRL_1743	NRRL_1743_metscf_338	NG_062623	106	92.453	15729	15834	272	81	2.73e-35	Rhizopus americanus
Mucor_hiemalis_f._hiemalis_NRRL_1743	NRRL_1743_metscf_338	NG_062621	106	92.453	15729	15834	271	81	2.73e-35	Rhizopus oryzae
Mucor_hiemalis_f._hiemalis_NRRL_1743	NRRL_1743_metscf_338	NG_062386	106	91.509	15729	15834	275	79	3.53e-34	Backusella variabilis
Mucor_hiemalis_f._hiemalis_NRRL_1743	NRRL_1743_metscf_338	NG_062624	106	91.509	15729	15834	271	78	1.27e-33	Rhizopus homothallicus
Mucor_hiemalis_f._hiemalis_NRRL_1743	NRRL_1743_metscf_379	NG_062621	185	97.297	5435	5619	1627	170	5.95e-85	Rhizopus oryzae
Mucor_hiemalis_f._hiemalis_NRRL_1743	NRRL_1743_metscf_379	NG_065587	185	96.757	5435	5619	1619	167	2.77e-83	Mucor lanceolatus
Mucor_hiemalis_f._hiemalis_NRRL_1743	NRRL_1743_metscf_379	NG_065581	185	96.757	5435	5619	1633	167	2.77e-83	Mucor genevensis
Mucor_hiemalis_f._hiemalis_NRRL_1743	NRRL_1743_metscf_379	NG_062623	185	96.757	5435	5619	1630	167	2.77e-83	Rhizopus americanus
Mucor_hiemalis_f._hiemalis_NRRL_1743	NRRL_1743_metscf_379	NG_062620	185	96.757	5435	5619	1626	167	2.77e-83	Rhizopus sexualis var. sexualis
Mucor_hiemalis_f._hiemalis_NRRL_1743	NRRL_1743_metscf_403	NG_065587	1752	97.945	3040	4790	1	1643	0.0	Mucor lanceolatus
Mucor_hiemalis_f._hiemalis_NRRL_1743	NRRL_1743_metscf_403	NG_065581	1723	98.027	3026	4746	1	1620	0.0	Mucor genevensis
Mucor_hiemalis_f._hiemalis_NRRL_1743	NRRL_1743_metscf_403	NG_065498	1761	97.104	3025	4782	1	1606	0.0	Mucor racemosus
Mucor_hiemalis_f._hiemalis_NRRL_1743	NRRL_1743_metscf_403	NG_065589	1754	97.092	3040	4790	1	1599	0.0	Mucor brunneogriseus
Mucor_hiemalis_f._hiemalis_NRRL_1743	NRRL_1743_metscf_403	NG_065588	1748	97.197	3040	4785	1	1599	0.0	Mucor circinelloides
Mucor_hiemalis_f._hiemalis_NRRL_1743	NRRL_1743_metscf_409	NG_065587	86	95.349	2728	2813	1205	74	1.08e-31	Mucor lanceolatus
Mucor_hiemalis_f._hiemalis_NRRL_1743	NRRL_1743_metscf_409	NG_061009	86	95.349	2728	2813	1214	74	1.08e-31	Backusella circina
Mucor_hiemalis_f._hiemalis_NRRL_1743	NRRL_1743_metscf_409	NG_063098	86	95.349	2728	2813	1136	74	1.08e-31	Benjaminiella youngii
Mucor_hiemalis_f._hiemalis_NRRL_1743	NRRL_1743_metscf_409	NG_065592	86	95.349	2728	2813	1193	74	1.08e-31	Mucor circinelloides f. janssenii
Mucor_hiemalis_f._hiemalis_NRRL_1743	NRRL_1743_metscf_409	NG_065591	86	95.349	2728	2813	1195	74	1.08e-31	Mucor circinelloides f. griseocyanus
Pilaira_caucasica_Milko_NRRL_6282	NRRL_6282_metscf_261	NG_062759	227	93.392	19668	19893	1029	191	2.63e-96	Pilaira moreaui var. caucasica
Pilaira_caucasica_Milko_NRRL_6282	NRRL_6282_metscf_261	NG_061009	227	92.952	19668	19893	1024	188	1.23e-94	Backusella circina
Pilaira_caucasica_Milko_NRRL_6282	NRRL_6282_metscf_261	NG_065587	227	92.511	19668	19893	1015	185	5.70e-93	Mucor lanceolatus
Pilaira_caucasica_Milko_NRRL_6282	NRRL_6282_metscf_261	NG_065599	227	92.511	19668	19893	1029	185	5.70e-93	Mucor durus
Pilaira_caucasica_Milko_NRRL_6282	NRRL_6282_metscf_261	NG_065660	227	92.070	19668	19893	1013	182	2.65e-91	Mucor stercorarius
Pilaira_caucasica_Milko_NRRL_6282	NRRL_6282_metscf_1243	NG_065587	1754	98.233	4245	5998	1752	1660	0.0	Mucor lanceolatus
Pilaira_caucasica_Milko_NRRL_6282	NRRL_6282_metscf_1243	NG_065498	1762	97.787	4253	6013	1760	1643	0.0	Mucor racemosus
Pilaira_caucasica_Milko_NRRL_6282	NRRL_6282_metscf_1243	NG_065589	1755	97.778	4245	5998	1753	1636	0.0	Mucor brunneogriseus
Pilaira_caucasica_Milko_NRRL_6282	NRRL_6282_metscf_1243	NG_065588	1749	97.427	4250	5998	1747	1613	0.0	Mucor circinelloides
Pilaira_caucasica_Milko_NRRL_6282	NRRL_6282_metscf_1243	NG_065581	1725	97.855	4289	6012	1722	1613	0.0	Mucor genevensis
Pilaira_caucasica_Milko_NRRL_6282	NRRL_6282_metscf_5942	NG_065130	219	100.000	1	219	798	219	6.37e-114	Kazachstania sp. B1-TP1-1
